chr	start	end	txplus	txminus
12	13349602	13369707	1	0
12	13524023	13529645	0	1
12	13714410	14133022	0	1
12	14518611	14651696	1	0
12	14656597	14720791	0	1
12	14765570	14849519	0	1
12	14923655	14924065	0	1
12	14927270	14930934	1	0
12	14939414	14956401	0	1
12	14956506	14976789	1	0
12	14957584	14967116	0	1
12	14982245	14996413	0	1
12	15034827	15038828	0	1
12	15066977	15091463	0	1
12	15094950	15114562	0	1
12	15125956	15134797	1	0
12	15260718	15374304	0	1
12	15475487	15750335	1	0
12	15773076	15942510	0	1
12	16035288	16056403	1	0
12	16064186	16190314	1	0
12	16341420	16430619	0	1
12	16500076	16517343	1	0
12	16701307	16761024	0	1
12	18233804	18243114	0	1
12	18414474	18801351	1	0
12	18836116	18890918	0	1
12	18891045	18892121	1	0
12	19282648	19529331	1	0
12	19592608	19675173	1	0
12	20522197	20833881	1	0
12	20848289	20906318	1	0
12	20963638	21069656	1	0
12	21168630	21243038	1	0
12	21284128	21392728	1	0
12	21417535	21548371	0	1
12	21525802	21532913	1	0
12	21590538	21624180	1	0
12	21621845	21654603	0	1
12	21654699	21671337	1	0
12	21679256	21684210	1	0
12	21689125	21757781	0	1
12	21788275	21810789	0	1
12	21917890	21927747	0	1
12	21950326	22089628	0	1
12	22199159	22218601	1	0
12	22346326	22487648	0	1
12	22601526	22697452	0	1
12	22778076	22843607	1	0
12	23685232	24715380	0	1
12	24962958	25102393	0	1
12	25146370	25150373	0	1
12	25205241	25261268	1	0
12	25261227	25348094	0	1
12	25348150	25357948	1	0
12	25358180	25403854	0	1
12	25629016	25801488	0	1
12	26111964	26232824	1	0
12	26272961	26278003	0	1
12	26348269	26387706	1	0
12	26488287	26986131	0	1
12	27058115	27091254	0	1
12	27091305	27119581	1	0
12	27124508	27167339	0	1
12	27175483	27182682	1	0
12	27233991	27235455	0	1
12	27397078	27478888	1	0
12	27485988	27573466	1	0
12	27619743	27655117	1	0
12	27677045	27848496	1	0
12	27849428	27850566	1	0
12	27863729	27909227	1	0
12	27915599	27924209	0	1
12	27933187	27955972	1	0
12	28111018	28124916	0	1
12	28410133	28703098	1	0
12	29376598	29487005	1	0
12	29493580	29534143	0	1
12	29580489	29650619	0	1
12	29653759	29937692	0	1
12	30781923	30848751	0	1
12	30862486	30907448	0	1
12	31079838	31149536	1	0
12	31226779	31257725	1	0
12	31433527	31479159	0	1
12	31535157	31743952	0	1
12	31800094	31822014	1	0
12	31824073	31882108	0	1
12	31944121	31945175	0	1
12	32112353	32146031	1	0
12	32260185	32531140	1	0
12	32655041	32798982	1	0
12	32832137	32898584	1	0
12	32899479	32908874	0	1
12	32943682	33049780	0	1
12	33528348	33592754	0	1
12	34175216	34181234	1	0
12	38710557	38723527	1	0
12	39046002	39299420	0	1
12	39687031	39837192	0	1
12	39945022	40013843	0	1
12	40019972	40115714	1	0
12	40148825	40499661	0	1
12	40618813	40763084	1	0
12	41086358	41464094	1	0
12	41582250	41968384	1	0
12	42475650	42538673	0	1
12	42550909	42632050	0	1
12	42705889	42719932	0	1
12	42719947	42842422	1	0
12	42852141	42983572	0	1
12	43748013	43945724	0	1
12	44122414	44152596	0	1
12	44152747	44183346	1	0
12	44187528	44200178	0	1
12	44229962	44783540	1	0
12	44902058	45307711	0	1
12	45408539	45444882	0	1
12	45566847	45609789	0	1
12	45609770	45834187	1	0
12	46123620	46301819	1	0
12	46312916	46384401	0	1
12	46576843	46663208	0	1
12	46751972	46766645	0	1
12	47158544	47219780	0	1
12	47469491	47473734	0	1
12	47610052	47630441	1	0
12	48055716	48099844	0	1
12	48103520	48119355	0	1
12	48128455	48152889	0	1
12	48166967	48176535	1	0
12	48176509	48213763	0	1
12	48235322	48298814	0	1
12	48357330	48362660	1	0
12	48366749	48398285	0	1
12	48436758	48499641	0	1
12	48499656	48540187	1	0
12	48541575	48551377	0	1
12	48577366	48579709	1	0
12	48596122	48597075	0	1
12	48722763	48724061	1	0
12	48733795	48745029	0	1
12	48866448	48866842	1	0
12	48876286	48890295	1	0
12	48919415	48921885	1	0
12	48961468	48963829	0	1
12	49046995	49076035	0	1
12	49086752	49110781	0	1
12	49159976	49182820	0	1
12	49212512	49222724	1	0
12	49223540	49245957	0	1
12	49250917	49259653	0	1
12	49297893	49315358	1	0
12	49315743	49319330	0	1
12	49329992	49351252	0	1
12	49359124	49365543	0	1
12	49372236	49376395	1	0
12	49388933	49393088	0	1
12	49396056	49412592	0	1
12	49412762	49449107	0	1
12	49458468	49463775	0	1
12	49483208	49488602	0	1
12	49490925	49504680	0	1
12	49521568	49525304	0	1
12	49578585	49582861	0	1
12	49658865	49667113	1	0
12	49688909	49692480	1	0
12	49716971	49725513	1	0
12	49726200	49730971	0	1
12	49741041	49745683	1	0
12	49760688	49921207	1	0
12	49932940	49952077	1	0
12	49952086	49961911	0	1
12	49981290	49999433	0	1
12	50017403	50038449	1	0
12	50031724	50101197	0	1
12	50135293	50158717	1	0
12	50184929	50222208	0	1
12	50229827	50236912	0	1
12	50260680	50297720	0	1
12	50344524	50352662	1	0
12	50355279	50359461	1	0
12	50366620	50370922	1	0
12	50382945	50419307	0	1
12	50451487	50477393	1	0
12	50478983	50494493	1	0
12	50497801	50505093	1	0
12	50505900	50514234	1	0
12	50523582	50561097	0	1
12	50569565	50677353	0	1
12	50721095	50790405	0	1
12	50794592	50873788	1	0
12	50898768	51142448	1	0
12	51157819	51214906	1	0
12	51236701	51281661	1	0
12	51318534	51326299	1	0
12	51347782	51364288	1	0
12	51373566	51422058	0	1
12	51442084	51454206	1	0
12	51454990	51477333	0	1
12	51487541	51566926	0	1
12	51580720	51591950	0	1
12	51632508	51640501	1	0
12	51639133	51664202	0	1
12	51674823	51717938	0	1
12	51722227	51740463	0	1
12	51745833	51785200	0	1
12	51818594	51902980	1	0
12	51985020	52202297	1	0
12	52211677	52216208	0	1
12	52281793	52285504	1	0
12	52301202	52317144	1	0
12	52345451	52390863	1	0
12	52400748	52409671	1	0
12	52445191	52453285	1	0
12	52463758	52471278	1	0
12	52562781	52585784	0	1
12	52626954	52642709	1	0
12	52679699	52685299	0	1
12	52695649	52702945	1	0
12	52708085	52715182	0	1
12	52753792	52761309	0	1
12	52771596	52779417	0	1
12	52787735	52800176	0	1
12	52817854	52828110	0	1
12	52840437	52845910	0	1
12	52862301	52867569	0	1
12	52880959	52887181	0	1
12	52908361	52914243	0	1
12	52937694	52946931	0	1
12	52959603	52967609	0	1
12	52979373	52995322	0	1
12	53001355	53012343	0	1
12	53038343	53045959	0	1
12	53068520	53074191	0	1
12	53083412	53097247	0	1
12	53161940	53171129	0	1
12	53183470	53189892	0	1
12	53200334	53208335	0	1
12	53215232	53228077	0	1
12	53232746	53242778	0	1
12	53290971	53298868	0	1
12	53342655	53346684	1	0
12	53400062	53435992	1	0
12	53440810	53458160	1	0
12	53458101	53473204	0	1
12	53491436	53496128	1	0
12	53497274	53518322	1	0
12	53551448	53574430	0	1
12	53574535	53584653	1	0
12	53585108	53601000	0	1
12	53604354	53626036	0	1
12	53645370	53648189	1	0
12	53662083	53687427	1	0
12	53689235	53693232	1	0
12	53693470	53700964	1	0
12	53701241	53715412	0	1
12	53720362	53730004	0	1
12	53773979	53810224	1	0
12	53817639	53825318	1	0
12	53835433	53840426	1	0
12	53845886	53874945	1	0
12	53874280	53893271	0	1
12	53894705	53900213	1	0
12	53900474	53901422	0	1
12	53905845	54020199	0	1
12	54058945	54070512	0	1
12	54104903	54121307	0	1
12	54332576	54340327	1	0
12	54348714	54350348	1	0
12	54366910	54370201	1	0
12	54378946	54384060	1	0
12	54393877	54397118	1	0
12	54402890	54406543	1	0
12	54410642	54449813	1	0
12	54410642	54424606	1	0
12	54426832	54429142	1	0
12	54575252	54582757	0	1
12	54624732	54673915	0	1
12	54674488	54679028	1	0
12	54685898	54694791	0	1
12	54718911	54745633	1	0
12	54756231	54758270	0	1
12	54762920	54785083	0	1
12	54789047	54813050	0	1
12	54849737	54867386	0	1
12	54891495	54936898	1	0
12	54943177	54973023	1	0
12	54973024	54982443	0	1
12	55024623	55028663	0	1
12	55038376	55042149	0	1
12	55248299	55252172	1	0
12	55343865	55378456	0	1
12	55413729	55423800	1	0
12	55523553	55524559	1	0
12	55614809	55615758	1	0
12	55641072	55642009	1	0
12	55688074	55689016	0	1
12	55714384	55715321	1	0
12	55725485	55726419	1	0
12	55758895	55759832	1	0
12	55794313	55795249	1	0
12	55820038	55820975	1	0
12	55845998	55846936	1	0
12	55862986	55863922	0	1
12	55886147	55887098	1	0
12	55945011	55945938	1	0
12	56030676	56031616	1	0
12	56075330	56078392	1	0
12	56078356	56106089	0	1
12	56109820	56113487	1	0
12	56114151	56118525	1	0
12	56119231	56122910	0	1
12	56137064	56146664	1	0
12	56151058	56211540	0	1
12	56211806	56214959	1	0
12	56214744	56223420	0	1
12	56229215	56236735	0	1
12	56295197	56321697	0	1
12	56324946	56347805	1	0
12	56347890	56359826	0	1
12	56360556	56366567	1	0
12	56367862	56388478	1	0
12	56391043	56399307	1	0
12	56414689	56432219	1	0
12	56435686	56438005	1	0
12	56473892	56497127	1	0
12	56498103	56507693	1	0
12	56510374	56511615	1	0
12	56512030	56516278	1	0
12	56521986	56538460	1	0
12	56546335	56551770	1	0
12	56552100	56555366	1	0
12	56555637	56583351	0	1
12	56598286	56615735	0	1
12	56618125	56623637	1	0
12	56623820	56631627	1	0
12	56631592	56652143	0	1
12	56660642	56664748	1	0
12	56665483	56694175	0	1
12	56704217	56710120	0	1
12	56710007	56727837	0	1
12	56732663	56734193	1	0
12	56735384	56754037	0	1
12	56754355	56756583	0	1
12	56810157	56843200	0	1
12	56843286	56848435	0	1
12	56862301	56864765	1	0
12	56864737	56882181	0	1
12	56915609	56989980	1	0
12	56989380	57030163	0	1
12	57031961	57039852	0	1
12	57057127	57082078	0	1
12	57106211	57119326	0	1
12	57125370	57146146	0	1
12	57157108	57181574	1	0
12	57316938	57328189	0	1
12	57345218	57351418	0	1
12	57388355	57390468	1	0
12	57392618	57400230	0	1
12	57403782	57410344	0	1
12	57422302	57443893	0	1
12	57449427	57472574	0	1
12	57482677	57489258	1	0
12	57489195	57505196	0	1
12	57522282	57607123	1	0
12	57610578	57620231	1	0
12	57623356	57628717	1	0
12	57628688	57634475	0	1
12	57637242	57644969	0	1
12	57647548	57704246	0	1
12	57828543	57844609	1	0
12	57849096	57851789	1	0
12	57853918	57866045	1	0
12	57866039	57873633	0	1
12	57881851	57910432	1	0
12	57910373	57914300	0	1
12	57916659	57923931	1	0
12	57924094	57940978	0	1
12	57943847	57978554	1	0
12	57984942	57997210	1	0
12	57998604	58003583	1	0
12	58003963	58011025	1	0
12	58013693	58019933	1	0
12	58019551	58026985	0	1
12	58087738	58115338	1	0
12	58118995	58135940	0	1
12	58138784	58142025	1	0
12	58142005	58146164	0	1
12	58148900	58153689	1	0
12	58156117	58160976	0	1
12	58162352	58165914	0	1
12	58166383	58176323	1	0
12	58176528	58196639	1	0
12	58191162	58209852	0	1
12	58213712	58240747	0	1
12	58335445	58351051	1	0
12	59265938	59314262	0	1
12	60083126	60175407	1	0
12	62102043	62586551	0	1
12	62654187	62799898	1	0
12	62860597	62991362	1	0
12	62995531	62997214	0	1
12	63037763	63328665	0	1
12	63540216	63546590	0	1
12	63952693	64062354	0	1
12	64173637	64202887	1	0
12	64238541	64541613	1	0
12	64586420	64616076	0	1
12	64660765	64784345	0	1
12	64798233	64842461	1	0
12	64845937	64895891	1	0
12	65004293	65089190	1	0
12	65107224	65153226	0	1
12	65444404	65515346	0	1
12	65563351	65642139	1	0
12	65672488	65860680	1	0
12	66218240	66360068	1	0
12	66516850	66524533	0	1
12	66530718	66563807	0	1
12	66582978	66648392	1	0
12	66696356	66731956	1	0
12	66741212	67072925	0	1
12	67663061	67708388	1	0
12	68042512	68056443	1	0
12	68548550	68553521	0	1
12	68595129	68619571	0	1
12	68642025	68647281	0	1
12	68688346	68726161	0	1
12	69004652	69054377	1	0
12	69080731	69136472	1	0
12	69139936	69159851	1	0
12	69201971	69239211	1	0
12	69244958	69357020	0	1
12	69633317	69668137	1	0
12	69742134	69748013	1	0
12	69753532	69784575	1	0
12	69864129	69973561	1	0
12	69979208	69995357	1	0
12	70002347	70004942	0	1
12	70047391	70093196	0	1
12	70132631	70216982	1	0
12	70636777	70748772	1	0
12	70760062	70824977	1	0
12	70910634	71031219	0	1
12	71031862	71314584	0	1
12	71518877	71551779	0	1
12	71833813	71978619	1	0
12	72003379	72057749	0	1
12	72057784	72074417	1	0
12	72079878	72097837	1	0
12	72148658	72181149	1	0
12	72233487	72320627	1	0
12	72332626	72426221	1	0
12	72666529	73059421	1	0
12	74931551	74935223	1	0
12	75433897	75603511	0	1
12	75669760	75723836	0	1
12	75728463	75764167	1	0
12	75784889	75817820	1	0
12	75874513	75895715	1	0
12	75891421	75905418	0	1
12	76419228	76425556	0	1
12	76438672	76478738	0	1
12	76738266	76742222	0	1
12	76745578	76953589	0	1
12	77157854	77247474	1	0
12	77252496	77272799	0	1
12	77415027	77459360	0	1
12	78225069	78606788	1	0
12	79257773	79845787	1	0
12	79985747	80084790	0	1
12	80167344	80329235	0	1
12	80603233	80772870	1	0
12	80838126	81073968	1	0
12	81101408	81103254	1	0
12	81110708	81113447	1	0
12	81191171	81331694	0	1
12	81471809	81649582	1	0
12	81653356	82153109	0	1
12	82746085	82752199	0	1
12	82752276	82873014	1	0
12	83080934	83528063	1	0
12	85253269	85306606	0	1
12	85408095	85430055	0	1
12	85430099	85638880	1	0
12	85674036	85695559	1	0
12	86198331	86230318	0	1
12	86268075	86276763	1	0
12	86373039	87232681	0	1
12	88373816	88423176	0	1
12	88429268	88443936	1	0
12	88442791	88535993	0	1
12	88536073	88593663	1	0
12	88886569	88974238	0	1
12	89741839	89746296	0	1
12	89813501	89919777	0	1
12	89913192	89918535	0	1
12	89981828	90049844	0	1
12	91345993	91348953	0	1
12	91357458	91398803	0	1
12	91444273	91452131	0	1
12	91497233	91505542	0	1
12	91539036	91576806	0	1
12	92534054	92539673	0	1
12	92813870	92821924	0	1
12	92817735	92824730	1	0
12	93096743	93102324	1	0
12	93130265	93165868	1	0
12	93166286	93323107	0	1
12	93771701	93797022	1	0
12	93802090	93836026	0	1
12	93861270	93896431	1	0
12	93963598	93969978	1	0
12	94071151	94244529	1	0
12	94542499	94699224	1	0
12	94702058	94853764	0	1
12	94960900	95044324	0	1
12	95365112	95397511	0	1
12	95414060	95467404	0	1
12	95470526	95611240	0	1
12	95611522	95696566	1	0
12	95867822	95909611	1	0
12	95910889	95945263	0	1
12	96051584	96184536	0	1
12	96252709	96260236	1	0
12	96260827	96336428	0	1
12	96337071	96362369	1	0
12	96367142	96390071	0	1
12	96394611	96429365	0	1
12	96588207	96661606	1	0
12	96672042	96794305	0	1
12	97041753	97159048	1	0
12	97301001	97347461	1	0
12	98909351	98944157	1	0
12	98987403	98995777	1	0
12	99007183	99038589	0	1
12	99039078	99129204	1	0
12	99129071	100378432	0	1
12	100041535	100043824	1	0
12	100430865	100536642	0	1
12	100550195	100567071	0	1
12	100594574	100618201	1	0
12	100646044	100660857	0	1
12	100661549	100733912	1	0
12	100750857	100815836	1	0
12	100867679	100957643	1	0
12	100967489	101018683	1	0
12	101188374	101522419	1	0
12	101549995	101604016	0	1
12	101673905	101780397	1	0
12	101786923	101801572	0	1
12	101871335	101880774	1	0
12	101988747	102079657	1	0
12	102091417	102122845	1	0
12	102122427	102133250	0	1
12	102139276	102224645	0	1
12	102271105	102317399	1	0
12	102406718	102455899	0	1
12	102467975	102512361	0	1
12	102513956	102591297	1	0
12	102590239	102591614	0	1
12	102789645	102874378	0	1
12	103232104	103311381	0	1
12	103351452	103354287	1	0
12	103695733	103889749	0	1
12	103981069	104160500	1	0
12	104166081	104234975	0	1
12	104324189	104341703	1	0
12	104343981	104350993	0	1
12	104359593	104382655	1	0
12	104382765	104443915	0	1
12	104458236	104500296	1	0
12	104510858	104532040	0	1
12	104609559	104744058	1	0
12	104697549	104698980	1	0
12	104850692	105155783	1	0
12	105197276	105322472	0	1
12	105380098	105388504	1	0
12	105413564	105478341	0	1
12	105501492	105562904	1	0
12	105567075	105630008	0	1
12	105724414	105765295	1	0
12	106457125	106533811	0	1
12	106631660	106641713	0	1
12	106696581	106740790	1	0
12	106751436	106903974	1	0
12	106977033	107156580	1	0
12	107168399	107283092	1	0
12	107349544	107367811	1	0
12	107371069	107380929	0	1
12	107385143	107487598	0	1
12	107712197	108053419	1	0
12	108079590	108106257	1	0
12	108126644	108154914	0	1
12	108168162	108170420	1	0
12	108523511	108644311	1	0
12	108681822	108733094	0	1
12	108909051	108913380	1	0
12	108915991	108955165	0	1
12	108956294	108963158	1	0
12	108983624	108991894	0	1
12	109015682	109027670	0	1
12	109038889	109125295	0	1
12	109176467	109251359	0	1
12	109273857	109294709	1	0
12	109304658	109458845	0	1
12	109490380	109525821	1	0
12	109525993	109531293	0	1
12	109535415	109548798	1	0
12	109577202	109706028	1	0
12	109715784	109747025	0	1
12	109826524	109886176	1	0
12	109886460	109915155	0	1
12	109915439	109974506	1	0
12	109991523	110011358	0	1
12	110011500	110035070	1	0
12	110152187	110208311	1	0
12	110220893	110271212	0	1
12	110288749	110318293	0	1
12	110338079	110355873	1	0
12	110367607	110434194	0	1
12	110437235	110477233	1	0
12	110478983	110505500	0	1
12	110562140	110656599	1	0
12	110719032	110788895	1	0
12	110810705	110841535	0	1
12	110872707	110888158	0	1
12	110890292	110906526	0	1
12	110906232	110928191	1	0
12	110929331	110939916	0	1
12	110940005	110969889	1	0
12	110972237	111021064	0	1
12	111051832	111086933	1	0
12	111086491	111127617	0	1
12	111157615	111180757	0	1
12	111284811	111345338	1	0
12	111348626	111358404	0	1
12	111471828	111788356	1	0
12	111798456	111806925	0	1
12	111843752	111889426	1	0
12	111890019	112037480	0	1
12	112079951	112123790	0	1
12	112123857	112194910	1	0
12	112204346	112247782	1	0
12	112280279	112331227	1	0
12	112369103	112450935	0	1
12	112451152	112461024	1	0
12	112464494	112546635	0	1
12	112563349	112591407	1	0
12	112597992	112819896	0	1
12	112842995	112847443	0	1
12	112856536	112947716	1	0
12	113229549	113336682	1	0
12	113344739	113357711	1	0
12	113376249	113411052	1	0
12	113416274	113449527	1	0
12	113495662	113535833	1	0
12	113537318	113574021	0	1
12	113587663	113597080	1	0
12	113594984	113623284	0	1
12	113623555	113630119	1	0
12	113633248	113658880	0	1
12	113659260	113736387	1	0
12	113736572	113772925	0	1
12	113796371	113827458	1	0
12	113830252	113841692	0	1
12	113860216	113876080	1	0
12	113900694	113909877	0	1
12	114254543	114404176	0	1
12	114791736	114846247	0	1
12	115108059	115121969	0	1
12	116396383	116714991	0	1
12	116997186	117014425	1	0
12	117153596	117175843	0	1
12	117176096	117291434	1	0
12	117299028	117319232	0	1
12	117348761	117468953	1	0
12	117476730	117537251	0	1
12	117581586	117628300	0	1
12	117650979	117799582	0	1
12	117890817	118406028	0	1
12	118454508	118470038	1	0
12	118470492	118498951	0	1
12	118501400	118541810	0	1
12	118573870	118583390	1	0
12	118587607	118810750	0	1
12	118814358	118855839	1	0
12	119419396	119600857	1	0
12	119616595	119632550	1	0
12	119772517	119978851	1	0
12	120031264	120079363	1	0
12	120105761	120119428	1	0
12	120123598	120315092	0	1
12	120427648	120532299	1	0
12	120532899	120554643	0	1
12	120565016	120632513	0	1
12	120634510	120639014	0	1
12	120648250	120703563	0	1
12	120740163	120751044	1	0
12	120759915	120765592	0	1
12	120779133	120806958	0	1
12	120875904	120878529	1	0
12	120881765	120884215	0	1
12	120884241	120901555	1	0
12	120899472	120907558	0	1
12	120907660	120936297	1	0
12	120941083	120966964	0	1
12	120972132	121015396	1	0
12	121016849	121019201	0	1
12	121078422	121105125	1	0
12	121124949	121139667	1	0
12	121147831	121161442	1	0
12	121163571	121177810	1	0
12	121201036	121342151	0	1
12	121416549	121440312	1	0
12	121440848	121454300	0	1
12	121458095	121476780	0	1
12	121570678	121623856	1	0
12	121647664	121671907	1	0
12	121675496	121736111	0	1
12	121746050	121792012	0	1
12	121837902	121862155	1	0
12	121866902	122018920	0	1
12	122064455	122079946	1	0
12	122089294	122107560	0	1
12	122150658	122219972	1	0
12	122215662	122231594	0	1
12	122242638	122270561	1	0
12	122277435	122326517	0	1
12	122326646	122355770	1	0
12	122356463	122441830	1	0
12	122459861	122499948	1	0
12	122516760	122628965	1	0
12	122652266	122688017	1	0
12	122656578	122658746	0	1
12	122688228	122692083	1	0
12	122692210	122712068	0	1
12	122716096	122751068	0	1
12	122755981	122907116	0	1
12	122957436	122985518	0	1
12	122989275	123011547	0	1
12	123011809	123110946	1	0
12	123185840	123187904	0	1
12	123199304	123201439	0	1
12	123212154	123215129	0	1
12	123237371	123255952	1	0
12	123259073	123311925	1	0
12	123320039	123347507	1	0
12	123349879	123380712	0	1
12	123413540	123459752	0	1
12	123459354	123464588	1	0
12	123464880	123467461	1	0
12	123468027	123594975	0	1
12	123640948	123706441	0	1
12	123717841	123742481	1	0
12	123745542	123756687	0	1
12	123773657	123834988	0	1
12	123868704	123893898	1	0
12	123899936	123921264	0	1
12	123942651	123950941	1	0
12	123955909	124018265	0	1
12	124069076	124082681	1	0
12	124086672	124105483	1	0
12	124105571	124118323	0	1
12	124118381	124145334	1	0
12	124155660	124192947	1	0
12	124196865	124246299	1	0
12	124247042	124420265	1	0
12	124420955	124457163	0	1
12	124457670	124499967	1	0
12	124773710	124800568	1	0
12	124808962	125052010	0	1
12	125262175	125348519	0	1
12	125396194	125399577	0	1
12	125431373	125473667	0	1
12	125478194	125510349	1	0
12	125549925	125627872	1	0
12	125811162	126143589	1	0
12	128751948	129192459	1	0
12	129277739	129308541	0	1
12	129338081	129469509	1	0
12	129556271	130388212	0	1
12	130647032	130650284	1	0
12	130822614	130856872	1	0
12	130880681	131002410	0	1
12	131274149	131323811	0	1
12	131356617	131360824	1	0
12	131438452	131626006	1	0
12	132195635	132284282	1	0
12	132312941	132336316	1	0
12	132379279	132407706	1	0
12	132413745	132428406	1	0
12	132434508	132565004	1	0
12	132621142	132628880	0	1
12	132628993	132636986	1	0
12	132680918	132905905	0	1
12	133067157	133161771	1	0
12	133195403	133198972	1	0
12	133200348	133263945	0	1
12	133264192	133281576	1	0
12	133287393	133299322	1	0
12	133302254	133338451	0	1
12	133345495	133405426	0	1
12	133416938	133464204	0	1
12	133498019	133532892	0	1
12	133563056	133589153	1	0
12	133613878	133639884	1	0
12	133657037	133684256	1	0
12	133707214	133736047	1	0
12	133757995	133783695	1	0
13	19747920	19755936	0	1
13	19997021	20110903	0	1
13	20207788	20247598	1	0
13	20277011	20357083	0	1
13	20397624	20437776	0	1
13	20532810	20660938	1	0
13	20712395	20735183	0	1
13	20761606	20767114	0	1
13	20796102	20806534	0	1
13	20977809	21100012	0	1
13	21141208	21265574	1	0
13	21277482	21297236	1	0
13	21303073	21348057	0	1
13	21351469	21476913	0	1
13	21547178	21635722	0	1
13	21714653	21723223	1	0
13	21727735	21750741	0	1
13	21750372	21753218	1	0
13	21950510	22033423	0	1
13	22066836	22178355	0	1
13	22245215	22278640	1	0
13	23755060	23899304	1	0
13	23902965	24007841	0	1
13	24144723	24250231	1	0
13	24304329	24463559	0	1
13	24463028	24466241	1	0
13	24465429	24471125	0	1
13	24734861	24881212	1	0
13	24883716	24896665	1	0
13	24995075	25086948	0	1
13	25254549	25285921	1	0
13	25338301	25454056	1	0
13	25456414	25497085	0	1
13	25670276	25672702	1	0
13	25742673	25745857	0	1
13	25820343	25861704	0	1
13	25875666	25916560	1	0
13	25946209	26595419	1	0
13	26618735	26625198	0	1
13	26786906	26796508	0	1
13	26828756	26978569	1	0
13	27131840	27263080	1	0
13	27329341	27334922	0	1
13	27642438	27746029	0	1
13	27825692	27830700	1	0
13	27844464	27847827	1	0
13	27998681	28009846	1	0
13	28009776	28024739	0	1
13	28120052	28194720	0	1
13	28196003	28241547	1	0
13	28366780	28368089	1	0
13	28494168	28500451	1	0
13	28536279	28543317	0	1
13	28552243	28562774	0	1
13	28577412	28674729	0	1
13	28712643	28869475	1	0
13	28874483	29069265	0	1
13	29233241	29253091	1	0
13	29274220	29293150	0	1
13	29598748	30080083	1	0
13	30083552	30169825	0	1
13	30338546	30424820	0	1
13	30776768	30881584	0	1
13	31032881	31040081	0	1
13	31191830	31233686	1	0
13	31309669	31338556	1	0
13	31480312	31499708	1	0
13	31506834	31549151	1	0
13	31710765	31736117	0	1
13	31774112	31906409	1	0
13	32313679	32377008	1	0
13	32605437	32870775	1	0
13	32877908	32886091	0	1
13	32889617	32973809	1	0
13	32974861	33002315	0	1
13	33006930	33112936	0	1
13	33160564	33352158	1	0
13	33590571	33640281	1	0
13	33677273	33859901	0	1
13	34392206	34540694	1	0
13	35516424	36246872	1	0
13	36047927	36050832	0	1
13	36343123	36705464	0	1
13	36742347	36788752	0	1
13	36801182	36871992	0	1
13	36875777	36944317	0	1
13	37005967	37017018	1	0
13	37248049	37271973	1	0
13	37393339	37403740	1	0
13	37418969	37494409	0	1
13	37523910	37573504	0	1
13	37574678	37583749	1	0
13	37583453	37633850	0	1
13	37677398	37679801	0	1
13	38136720	38172981	0	1
13	38210775	38443939	0	1
13	38923942	38937142	1	0
13	39261173	39461265	1	0
13	39540063	39564996	0	1
13	39584003	39612252	0	1
13	39612455	39624242	1	0
13	39917030	40177356	0	1
13	40229764	40365802	1	0
13	41129803	41240734	0	1
13	41303433	41345347	0	1
13	41363547	41386595	1	0
13	41506056	41593508	0	1
13	41635697	41658137	1	0
13	41701709	41706936	0	1
13	41765711	41768702	0	1
13	41790517	41837713	0	1
13	41885341	41951166	1	0
13	42031542	42045013	1	0
13	42140962	42535221	0	1
13	42622889	42803888	1	0
13	42846289	42897402	1	0
13	43136872	43182149	1	0
13	43355686	43365683	1	0
13	43462122	43566377	0	1
13	43597362	43683304	1	0
13	43787680	44361106	0	1
13	44410491	44453826	0	1
13	44453420	44468067	1	0
13	44947978	44971849	1	0
13	45007661	45150701	0	1
13	45513384	45563613	0	1
13	45563687	45602402	1	0
13	45694631	45858237	1	0
13	45766990	45775175	0	1
13	45911304	45915297	0	1
13	45967456	45992516	0	1
13	46039071	46110759	1	0
13	46115432	46189874	0	1
13	46276446	46288693	1	0
13	46354418	46425846	0	1
13	46536314	46626894	0	1
13	46627323	46679211	0	1
13	46700059	46756459	0	1
13	46916139	46961635	0	1
13	47127296	47327173	1	0
13	47345392	47371367	0	1
13	47407513	47471169	0	1
13	48516792	48575462	0	1
13	48611703	48621282	1	0
13	48650092	48669240	0	1
13	48807274	48836232	1	0
13	48877883	49056024	1	0
13	48985184	49018840	0	1
13	49063101	49107316	0	1
13	49280951	49283498	1	0
13	49550048	49783914	1	0
13	49794474	49796511	1	0
13	49822047	49867620	1	0
13	49882787	50018221	0	1
13	50018429	50069138	1	0
13	50069801	50103116	1	0
13	50106082	50159719	0	1
13	50202435	50208008	1	0
13	50234811	50265623	0	1
13	50273443	50367057	0	1
13	50486842	50510625	0	1
13	50571143	50592603	1	0
13	50589390	50595057	1	0
13	51286759	51417885	0	1
13	51483892	51544594	1	0
13	51796507	51855616	1	0
13	51915168	51936239	1	0
13	51935702	52027275	0	1
13	52158484	52336170	1	0
13	52342131	52378293	0	1
13	52436117	52440371	1	0
13	52506806	52585630	0	1
13	52586550	52603778	1	0
13	52598827	52607734	1	0
13	52638902	52703214	0	1
13	52706780	52733996	0	1
13	52951305	52980629	0	1
13	52986739	53024763	0	1
13	53029495	53050763	1	0
13	53191605	53217919	1	0
13	53226831	53262433	1	0
13	53277400	53313947	0	1
13	53418111	53422774	0	1
13	53602972	53626186	1	0
13	57715052	57744352	1	0
13	57715052	57744352	1	0
13	57715052	57744352	1	0
