chr	start	end	replication_timing	is_left	is_right
8	65200001	65300000	8.611867e+02	1	0
8	65300001	65400000	7.724106e+02	1	0
8	65400001	65500000	7.226406e+02	1	0
8	65500001	65600000	6.743426e+02	1	0
8	65600001	65700000	6.035914e+02	1	0
8	65700001	65800000	5.783068e+02	0	0
8	65800001	65900000	5.916259e+02	0	0
8	65900001	66000000	6.032693e+02	0	0
8	66000001	66100000	5.925470e+02	1	0
8	66100001	66200000	5.797499e+02	1	0
8	66200001	66300000	5.500988e+02	1	0
8	66300001	66400000	4.706670e+02	1	0
8	66400001	66500000	3.764906e+02	1	0
8	66500001	66600000	3.230700e+02	1	0
8	66600001	66700000	2.883797e+02	1	0
8	66700001	66800000	2.737467e+02	0	0
8	66800001	66900000	2.496105e+02	0	0
8	66900001	67000000	2.342297e+02	0	0
8	67000001	67100000	2.324545e+02	0	0
8	67100001	67200000	2.548667e+02	0	0
8	67200001	67300000	2.999978e+02	0	0
8	67300001	67400000	3.266042e+02	0	0
8	67400001	67500000	3.273454e+02	0	0
8	67500001	67600000	3.453572e+02	0	0
8	67600001	67700000	3.752771e+02	0	1
8	67700001	67800000	3.911706e+02	0	1
8	67800001	67900000	4.062035e+02	0	1
8	67900001	68000000	4.487423e+02	0	1
8	68000001	68100000	5.325851e+02	0	1
8	68100001	68200000	6.158221e+02	0	1
8	68200001	68300000	6.175582e+02	0	1
8	68300001	68400000	5.848004e+02	0	1
8	68400001	68500000	6.129473e+02	0	1
8	68500001	68600000	6.937654e+02	0	1
8	68600001	68700000	7.935047e+02	0	1
8	68700001	68800000	8.587769e+02	0	1
8	68800001	68900000	9.106090e+02	0	1
8	68900001	69000000	9.540211e+02	0	1
8	69000001	69100000	9.841817e+02	0	1
8	69100001	69200000	1.032821e+03	0	0
8	69200001	69300000	1.048704e+03	0	0
8	69300001	69400000	1.039216e+03	0	0
8	69400001	69500000	1.041729e+03	0	0
8	69500001	69600000	1.060029e+03	0	0
8	69600001	69700000	1.070220e+03	0	0
8	69700001	69800000	1.061773e+03	0	0
8	69800001	69900000	1.053682e+03	0	0
8	69900001	70000000	1.049388e+03	1	0
8	70000001	70100000	1.015588e+03	1	0
8	70100001	70200000	9.515811e+02	1	0
8	70200001	70300000	8.869715e+02	1	0
8	70300001	70400000	8.181410e+02	1	0
8	70400001	70500000	7.507462e+02	1	0
8	70500001	70600000	6.811813e+02	1	0
8	70600001	70700000	6.369517e+02	1	0
8	70700001	70800000	5.951803e+02	1	0
8	70800001	70900000	5.259683e+02	1	0
8	70900001	71000000	4.605910e+02	1	0
8	71000001	71100000	4.612228e+02	0	0
8	71100001	71200000	4.872972e+02	0	0
8	71200001	71300000	4.740592e+02	0	0
8	71300001	71400000	4.388555e+02	0	0
8	71400001	71500000	4.057143e+02	0	0
8	71500001	71600000	4.081727e+02	0	0
8	71600001	71700000	4.236938e+02	0	1
8	71700001	71800000	4.436485e+02	0	1
8	71800001	71900000	5.063615e+02	0	1
8	71900001	72000000	6.008572e+02	0	1
8	72000001	72100000	6.622523e+02	0	1
8	72100001	72200000	6.744762e+02	0	0
8	72200001	72300000	6.747910e+02	0	0
8	72300001	72400000	6.614439e+02	0	0
8	72400001	72500000	6.167768e+02	1	0
8	72500001	72600000	5.822448e+02	1	0
8	72600001	72700000	5.406524e+02	1	0
8	72700001	72800000	4.817356e+02	0	0
8	72800001	72900000	4.776064e+02	0	0
8	72900001	73000000	4.992354e+02	0	0
8	73000001	73100000	4.814926e+02	0	1
8	73100001	73200000	4.811679e+02	0	1
8	73200001	73300000	5.561359e+02	0	1
8	73300001	73400000	6.737598e+02	0	1
8	73400001	73500000	7.285990e+02	0	1
8	73500001	73600000	7.279370e+02	0	0
8	73600001	73700000	7.244165e+02	0	0
8	73700001	73800000	7.122098e+02	1	0
8	73800001	73900000	6.774798e+02	1	0
8	73900001	74000000	6.259338e+02	1	0
8	74000001	74100000	5.757929e+02	1	0
8	74100001	74200000	5.101942e+02	1	0
8	74200001	74300000	4.512100e+02	1	0
8	74300001	74400000	4.190386e+02	1	0
8	74400001	74500000	4.383328e+02	0	0
8	74500001	74600000	4.462759e+02	0	0
8	74600001	74700000	3.975975e+02	0	0
8	74700001	74800000	3.386182e+02	0	0
8	74800001	74900000	3.273919e+02	0	0
8	74900001	75000000	3.317206e+02	0	1
8	75000001	75100000	3.657791e+02	0	1
8	75100001	75200000	4.477801e+02	0	1
8	75200001	75300000	5.470631e+02	0	1
8	75300001	75400000	6.572773e+02	0	1
8	75400001	75500000	7.506256e+02	0	1
8	75500001	75600000	8.277287e+02	0	1
8	75600001	75700000	8.890513e+02	0	1
8	75700001	75800000	9.458258e+02	0	1
8	75800001	75900000	9.884655e+02	0	0
8	75900001	76000000	1.004123e+03	0	0
8	76000001	76100000	1.006440e+03	0	0
8	76100001	76200000	9.907239e+02	0	0
8	76200001	76300000	9.584962e+02	0	0
8	76300001	76400000	9.295058e+02	0	0
8	76400001	76500000	9.108889e+02	0	0
8	76500001	76600000	8.886938e+02	0	0
8	76600001	76700000	9.068051e+02	0	0
8	76700001	76800000	9.472471e+02	0	0
8	76800001	76900000	9.772461e+02	0	0
8	76900001	77000000	9.843183e+02	0	0
8	77000001	77100000	9.553267e+02	1	0
8	77100001	77200000	9.311876e+02	1	0
8	77200001	77300000	8.933751e+02	1	0
8	77300001	77400000	8.071326e+02	1	0
8	77400001	77500000	7.350083e+02	1	0
8	77500001	77600000	7.064741e+02	0	0
8	77600001	77700000	7.047679e+02	0	0
8	77700001	77800000	7.217253e+02	0	0
8	77800001	77900000	7.290127e+02	0	0
8	77900001	78000000	7.383352e+02	0	1
8	78000001	78100000	7.812799e+02	0	1
8	78100001	78200000	8.333800e+02	0	1
8	78200001	78300000	8.762287e+02	0	1
8	78300001	78400000	9.154590e+02	0	1
8	78400001	78500000	9.605104e+02	0	1
8	78500001	78600000	9.936807e+02	0	0
8	78600001	78700000	1.009067e+03	0	0
8	78700001	78800000	1.043983e+03	0	0
8	78800001	78900000	1.054446e+03	0	0
8	78900001	79000000	1.033485e+03	0	0
8	79000001	79100000	1.026033e+03	1	0
8	79100001	79200000	9.940678e+02	1	0
8	79200001	79300000	9.354755e+02	1	0
8	79300001	79400000	8.591549e+02	1	0
8	79400001	79500000	8.091152e+02	1	0
8	79500001	79600000	7.779536e+02	0	0
8	79600001	79700000	7.702266e+02	0	0
8	79700001	79800000	7.764852e+02	0	0
8	79800001	79900000	7.852864e+02	0	0
8	79900001	80000000	8.028685e+02	0	0
8	80000001	80100000	7.997657e+02	1	0
8	80100001	80200000	7.917016e+02	1	0
8	80200001	80300000	7.581876e+02	1	0
8	80300001	80400000	6.736308e+02	1	0
8	80400001	80500000	5.737129e+02	1	0
8	80500001	80600000	5.070790e+02	1	0
8	80600001	80700000	4.476133e+02	1	0
8	80700001	80800000	3.940923e+02	1	0
8	80800001	80900000	3.741613e+02	1	0
8	80900001	81000000	3.764159e+02	0	0
8	81000001	81100000	3.408403e+02	0	0
8	81100001	81200000	2.768279e+02	0	0
8	81200001	81300000	2.542788e+02	0	0
8	81300001	81400000	3.062002e+02	0	0
8	81400001	81500000	4.080301e+02	0	0
8	81500001	81600000	4.527286e+02	0	0
8	81600001	81700000	4.458633e+02	0	0
8	81700001	81800000	4.178870e+02	0	0
8	81800001	81900000	3.811120e+02	0	0
8	81900001	82000000	3.374167e+02	0	0
8	82000001	82100000	3.053732e+02	0	0
8	82100001	82200000	2.794124e+02	0	0
8	82200001	82300000	3.093783e+02	0	1
8	82300001	82400000	3.552712e+02	0	1
8	82400001	82500000	4.254706e+02	0	1
8	82500001	82600000	5.177155e+02	0	1
8	82600001	82700000	5.771925e+02	0	1
8	82700001	82800000	6.334368e+02	0	1
8	82800001	82900000	6.984541e+02	0	1
8	82900001	83000000	7.923457e+02	0	1
8	83000001	83100000	9.041809e+02	0	1
8	83100001	83200000	1.004749e+03	0	1
8	83200001	83300000	1.043690e+03	0	1
8	83300001	83400000	1.059095e+03	0	1
8	83400001	83500000	1.087613e+03	0	0
8	83500001	83600000	1.116166e+03	0	0
8	83600001	83700000	1.119693e+03	0	0
8	83700001	83800000	1.120292e+03	0	0
8	83800001	83900000	1.148377e+03	0	0
8	83900001	84000000	1.147498e+03	0	0
8	84000001	84100000	1.132300e+03	0	0
8	84100001	84200000	1.134674e+03	0	0
8	84200001	84300000	1.142177e+03	0	0
8	84300001	84400000	1.144393e+03	0	0
8	84400001	84500000	1.135938e+03	0	0
8	84500001	84600000	1.125643e+03	0	0
8	84600001	84700000	1.129519e+03	0	0
8	84700001	84800000	1.126930e+03	0	0
8	84800001	84900000	1.125621e+03	0	0
8	84900001	85000000	1.129794e+03	0	0
8	85000001	85100000	1.113885e+03	0	0
8	85100001	85200000	1.098173e+03	0	0
8	85200001	85300000	1.081922e+03	1	0
8	85300001	85400000	1.063179e+03	1	0
8	85400001	85500000	1.043320e+03	1	0
8	85500001	85600000	9.864517e+02	1	0
8	85600001	85700000	9.238163e+02	1	0
8	85700001	85800000	8.510712e+02	1	0
8	85800001	85900000	7.566906e+02	1	0
8	85900001	86000000	6.740388e+02	1	0
8	86000001	86100000	5.871816e+02	0	0
8	86100001	86200000	5.678131e+02	0	0
8	86200001	86300000	5.837295e+02	0	1
8	86300001	86400000	6.529682e+02	0	1
8	86400001	86500000	7.618264e+02	0	1
8	86500001	86600000	8.628098e+02	0	1
8	86600001	86700000	9.429018e+02	0	1
8	86700001	86800000	NaN	0	0
8	86800001	86900000	1.039211e+03	0	0
8	86900001	87000000	9.818319e+02	0	0
8	87000001	87100000	9.239946e+02	1	0
8	87100001	87200000	8.683472e+02	1	0
8	87200001	87300000	8.398203e+02	0	0
8	87300001	87400000	8.284651e+02	0	0
8	87400001	87500000	8.234065e+02	0	0
8	87500001	87600000	8.027510e+02	0	0
8	87600001	87700000	7.926522e+02	0	1
8	87700001	87800000	8.400790e+02	0	1
8	87800001	87900000	9.156285e+02	0	1
8	87900001	88000000	9.922279e+02	0	1
8	88000001	88100000	1.046145e+03	0	1
8	88100001	88200000	1.073857e+03	0	1
8	88200001	88300000	1.095913e+03	0	0
8	88300001	88400000	1.116320e+03	0	0
8	88400001	88500000	1.126533e+03	0	0
8	88500001	88600000	1.139517e+03	0	0
8	88600001	88700000	1.147677e+03	0	0
8	88700001	88800000	1.144915e+03	0	0
8	88800001	88900000	1.141195e+03	0	0
8	88900001	89000000	1.128319e+03	0	0
8	89000001	89100000	1.130667e+03	0	0
8	89100001	89200000	1.143782e+03	0	0
8	89200001	89300000	1.137431e+03	0	0
8	89300001	89400000	1.111517e+03	0	0
8	89400001	89500000	1.111421e+03	0	0
8	89500001	89600000	1.118188e+03	0	0
8	89600001	89700000	1.102500e+03	0	0
8	89700001	89800000	1.084247e+03	1	0
8	89800001	89900000	1.061746e+03	1	0
8	89900001	90000000	1.032954e+03	1	0
8	90000001	90100000	9.789546e+02	1	0
8	90100001	90200000	9.126822e+02	1	0
8	90200001	90300000	8.349041e+02	1	0
8	90300001	90400000	7.439354e+02	1	0
8	90400001	90500000	6.558022e+02	1	0
8	90500001	90600000	5.677198e+02	1	0
8	90600001	90700000	4.547015e+02	1	0
8	90700001	90800000	3.869690e+02	1	0
8	90800001	90900000	3.614281e+02	0	0
8	90900001	91000000	3.379466e+02	0	0
8	91000001	91100000	3.451446e+02	0	1
8	91100001	91200000	3.952025e+02	0	1
8	91200001	91300000	4.904445e+02	0	1
8	91300001	91400000	5.551460e+02	0	1
8	91400001	91500000	6.213155e+02	0	1
8	91500001	91600000	6.616956e+02	0	0
8	91600001	91700000	6.656283e+02	0	0
8	91700001	91800000	6.480524e+02	0	0
8	91800001	91900000	6.120103e+02	0	0
8	91900001	92000000	5.653503e+02	0	0
8	92000001	92100000	5.363779e+02	0	0
8	92100001	92200000	5.139967e+02	0	1
8	92200001	92300000	5.311968e+02	0	1
8	92300001	92400000	6.376246e+02	0	1
8	92400001	92500000	7.510110e+02	0	1
8	92500001	92600000	8.439803e+02	0	1
8	92600001	92700000	9.248164e+02	0	1
8	92700001	92800000	9.689794e+02	0	1
8	92800001	92900000	1.000295e+03	0	0
8	92900001	93000000	1.022128e+03	0	0
8	93000001	93100000	1.034203e+03	0	0
8	93100001	93200000	1.001901e+03	0	0
8	93200001	93300000	9.622557e+02	0	0
8	93300001	93400000	9.700580e+02	0	0
8	93400001	93500000	9.937683e+02	0	0
8	93500001	93600000	9.959501e+02	0	0
8	93600001	93700000	9.971781e+02	0	0
8	93700001	93800000	1.013801e+03	0	0
8	93800001	93900000	1.024448e+03	0	0
8	93900001	94000000	1.021738e+03	0	0
8	94000001	94100000	1.015606e+03	1	0
8	94100001	94200000	9.713178e+02	1	0
8	94200001	94300000	8.884047e+02	1	0
8	94300001	94400000	8.236153e+02	1	0
8	94400001	94500000	7.676935e+02	1	0
8	94500001	94600000	6.761659e+02	1	0
8	94600001	94700000	5.650198e+02	1	0
8	94700001	94800000	4.642454e+02	1	0
8	94800001	94900000	4.323063e+02	1	0
8	94900001	95000000	4.187099e+02	1	0
8	95000001	95100000	3.975403e+02	0	0
8	95100001	95200000	3.826101e+02	0	0
8	95200001	95300000	3.705779e+02	0	0
8	95300001	95400000	3.465032e+02	0	0
8	95400001	95500000	3.423731e+02	0	0
8	95500001	95600000	3.150525e+02	0	0
8	95600001	95700000	2.698675e+02	0	0
8	95700001	95800000	2.335717e+02	0	0
8	95800001	95900000	2.279125e+02	0	0
8	95900001	96000000	2.343169e+02	0	0
8	96000001	96100000	2.331871e+02	0	0
8	96100001	96200000	2.220391e+02	0	0
8	96200001	96300000	2.098846e+02	0	0
8	96300001	96400000	1.727757e+02	0	0
8	96400001	96500000	1.732468e+02	0	1
8	96500001	96600000	2.527003e+02	0	1
8	96600001	96700000	3.285102e+02	0	1
8	96700001	96800000	4.176817e+02	0	1
8	96800001	96900000	5.190368e+02	0	1
8	96900001	97000000	6.215317e+02	0	1
8	97000001	97100000	6.864346e+02	0	1
8	97100001	97200000	6.990377e+02	0	1
8	97200001	97300000	7.226865e+02	0	1
8	97300001	97400000	7.409945e+02	0	0
8	97400001	97500000	7.223270e+02	0	0
8	97500001	97600000	7.586353e+02	0	0
8	97600001	97700000	8.353561e+02	0	0
8	97700001	97800000	8.530142e+02	1	0
8	97800001	97900000	7.876535e+02	1	0
8	97900001	98000000	6.809187e+02	1	0
8	98000001	98100000	5.862321e+02	1	0
8	98100001	98200000	5.033143e+02	1	0
8	98200001	98300000	4.259342e+02	1	0
8	98300001	98400000	3.401635e+02	1	0
8	98400001	98500000	2.552598e+02	1	0
8	98500001	98600000	2.165541e+02	0	0
8	98600001	98700000	2.190452e+02	0	0
8	98700001	98800000	2.183733e+02	0	0
8	98800001	98900000	2.271602e+02	0	0
8	98900001	99000000	2.436344e+02	0	0
8	99000001	99100000	2.953692e+02	0	0
8	99100001	99200000	3.467489e+02	0	0
8	99200001	99300000	3.536500e+02	0	0
8	99300001	99400000	3.494541e+02	0	0
8	99400001	99500000	3.508491e+02	0	0
8	99500001	99600000	3.777901e+02	0	0
8	99600001	99700000	4.308092e+02	0	0
8	99700001	99800000	4.037749e+02	0	0
8	99800001	99900000	3.184037e+02	0	0
8	99900001	100000000	2.692517e+02	0	0
8	100000001	100100000	2.838050e+02	0	1
8	100100001	100200000	3.213794e+02	0	1
8	100200001	100300000	3.918274e+02	0	1
8	100300001	100400000	4.957660e+02	0	1
8	100400001	100500000	5.614019e+02	0	0
8	100500001	100600000	5.795918e+02	0	0
8	100600001	100700000	5.520273e+02	1	0
8	100700001	100800000	4.781566e+02	1	0
8	100800001	100900000	4.154742e+02	1	0
8	100900001	101000000	3.256853e+02	1	0
8	101000001	101100000	2.658334e+02	1	0
8	101100001	101200000	2.561702e+02	1	0
8	101200001	101300000	2.550392e+02	0	0
8	101300001	101400000	2.396209e+02	0	0
8	101400001	101500000	2.100360e+02	0	0
8	101500001	101600000	2.129077e+02	0	0
8	101600001	101700000	2.111781e+02	0	0
8	101700001	101800000	2.114203e+02	0	0
8	101800001	101900000	2.406305e+02	0	0
8	101900001	102000000	3.013813e+02	0	1
8	102000001	102100000	3.078986e+02	0	1
8	102100001	102200000	3.259310e+02	0	0
8	102200001	102300000	3.819757e+02	0	0
8	102300001	102400000	4.148518e+02	0	0
8	102400001	102500000	4.183048e+02	0	0
8	102500001	102600000	4.063306e+02	0	0
8	102600001	102700000	3.917982e+02	0	0
8	102700001	102800000	3.876354e+02	0	0
8	102800001	102900000	3.775014e+02	0	0
8	102900001	103000000	3.604083e+02	0	0
8	103000001	103100000	3.170869e+02	0	0
8	103100001	103200000	2.683468e+02	0	0
8	103200001	103300000	2.415287e+02	0	0
8	103300001	103400000	2.416669e+02	0	0
8	103400001	103500000	2.421347e+02	0	0
8	103500001	103600000	2.535392e+02	0	0
8	103600001	103700000	2.485790e+02	0	0
8	103700001	103800000	2.443869e+02	0	0
8	103800001	103900000	2.438602e+02	0	0
8	103900001	104000000	2.255705e+02	0	0
8	104000001	104100000	2.188033e+02	0	0
8	104100001	104200000	2.321791e+02	0	1
8	104200001	104300000	2.736882e+02	0	1
8	104300001	104400000	3.512219e+02	0	1
8	104400001	104500000	4.223309e+02	0	1
8	104500001	104600000	4.769145e+02	0	1
8	104600001	104700000	5.482931e+02	0	1
8	104700001	104800000	6.214044e+02	0	1
8	104800001	104900000	7.030065e+02	0	1
8	104900001	105000000	7.767904e+02	0	0
8	105000001	105100000	7.986877e+02	0	0
8	105100001	105200000	7.721894e+02	0	0
8	105200001	105300000	7.362645e+02	0	0
8	105300001	105400000	6.798407e+02	0	0
8	105400001	105500000	6.453813e+02	0	0
8	105500001	105600000	6.541768e+02	0	0
8	105600001	105700000	6.639623e+02	0	0
8	105700001	105800000	6.706467e+02	0	1
8	105800001	105900000	6.935438e+02	0	1
8	105900001	106000000	7.368148e+02	0	1
8	106000001	106100000	8.107874e+02	0	1
8	106100001	106200000	8.997727e+02	0	1
8	106200001	106300000	9.754808e+02	0	1
8	106300001	106400000	9.975006e+02	0	1
8	106400001	106500000	1.008574e+03	0	0
8	106500001	106600000	1.021775e+03	0	0
8	106600001	106700000	1.021103e+03	0	0
8	106700001	106800000	1.016766e+03	0	0
8	106800001	106900000	1.005179e+03	0	0
8	106900001	107000000	1.001235e+03	0	0
8	107000001	107100000	9.814641e+02	1	0
8	107100001	107200000	9.363527e+02	1	0
8	107200001	107300000	9.076649e+02	1	0
8	107300001	107400000	8.650570e+02	1	0
8	107400001	107500000	7.977125e+02	1	0
8	107500001	107600000	7.073977e+02	0	0
8	107600001	107700000	6.638508e+02	0	0
8	107700001	107800000	6.920450e+02	0	1
8	107800001	107900000	7.387137e+02	0	1
8	107900001	108000000	7.921279e+02	0	1
8	108000001	108100000	8.766520e+02	0	1
8	108100001	108200000	9.536041e+02	0	1
8	108200001	108300000	9.944752e+02	0	1
8	108300001	108400000	1.010843e+03	0	0
8	108400001	108500000	1.019489e+03	0	0
8	108500001	108600000	1.021127e+03	0	0
8	108600001	108700000	1.020349e+03	0	0
8	108700001	108800000	1.022971e+03	0	0
8	108800001	108900000	9.882720e+02	1	0
8	108900001	109000000	9.549672e+02	1	0
8	109000001	109100000	9.091155e+02	1	0
8	109100001	109200000	8.480865e+02	1	0
8	109200001	109300000	8.145906e+02	0	0
8	109300001	109400000	7.994372e+02	0	0
8	109400001	109500000	8.004514e+02	0	0
8	109500001	109600000	8.221292e+02	0	0
8	109600001	109700000	8.351089e+02	0	0
8	109700001	109800000	8.565001e+02	0	0
8	109800001	109900000	8.399989e+02	0	0
8	109900001	110000000	7.965852e+02	0	0
8	110000001	110100000	7.657297e+02	1	0
8	110100001	110200000	7.452422e+02	1	0
8	110200001	110300000	7.352934e+02	1	0
8	110300001	110400000	7.084071e+02	1	0
8	110400001	110500000	6.421948e+02	0	0
8	110500001	110600000	5.786665e+02	0	0
8	110600001	110700000	5.728161e+02	0	1
8	110700001	110800000	6.050502e+02	0	1
8	110800001	110900000	6.919707e+02	0	1
8	110900001	111000000	7.969478e+02	0	1
8	111000001	111100000	8.809423e+02	0	1
8	111100001	111200000	9.631062e+02	0	1
8	111200001	111300000	1.020716e+03	0	1
8	111300001	111400000	1.044382e+03	0	1
8	111400001	111500000	1.060453e+03	0	0
8	111500001	111600000	1.085946e+03	0	0
8	111600001	111700000	1.129099e+03	0	0
8	111700001	111800000	1.138439e+03	0	0
8	111800001	111900000	1.107765e+03	0	0
8	111900001	112000000	1.093053e+03	0	0
8	112000001	112100000	1.117851e+03	0	0
8	112100001	112200000	1.130549e+03	0	0
8	112200001	112300000	1.119425e+03	0	0
8	112300001	112400000	1.132493e+03	0	0
8	112400001	112500000	1.131888e+03	0	0
8	112500001	112600000	1.130472e+03	0	0
8	112600001	112700000	1.143755e+03	0	0
8	112700001	112800000	1.155293e+03	0	0
8	112800001	112900000	1.145460e+03	0	0
8	112900001	113000000	1.134300e+03	0	0
8	113000001	113100000	1.143174e+03	0	0
8	113100001	113200000	1.141916e+03	0	0
8	113200001	113300000	1.152736e+03	0	0
8	113300001	113400000	1.168176e+03	0	0
8	113400001	113500000	1.163697e+03	0	0
8	113500001	113600000	1.142744e+03	0	0
8	113600001	113700000	1.142114e+03	0	0
8	113700001	113800000	1.155889e+03	0	0
8	113800001	113900000	1.155302e+03	0	0
8	113900001	114000000	1.148721e+03	0	0
8	114000001	114100000	1.162920e+03	0	0
8	114100001	114200000	1.172576e+03	0	0
8	114200001	114300000	1.146739e+03	0	0
8	114300001	114400000	1.103314e+03	0	0
8	114400001	114500000	1.091592e+03	0	0
8	114500001	114600000	1.078097e+03	0	0
8	114600001	114700000	1.033459e+03	0	0
8	114700001	114800000	1.002125e+03	0	0
8	114800001	114900000	1.036480e+03	0	0
8	114900001	115000000	1.083322e+03	0	0
8	115000001	115100000	1.098995e+03	0	0
8	115100001	115200000	1.084673e+03	0	0
8	115200001	115300000	1.058646e+03	0	0
8	115300001	115400000	1.037369e+03	0	0
8	115400001	115500000	1.043848e+03	0	0
8	115500001	115600000	1.075205e+03	0	0
8	115600001	115700000	1.100743e+03	0	0
8	115700001	115800000	1.091633e+03	0	0
8	115800001	115900000	1.069378e+03	0	0
8	115900001	116000000	1.045995e+03	0	0
8	116000001	116100000	1.016672e+03	0	0
8	116100001	116200000	9.785452e+02	0	0
8	116200001	116300000	9.519673e+02	0	0
8	116300001	116400000	9.303392e+02	0	0
8	116400001	116500000	9.625591e+02	0	0
8	116500001	116600000	9.958674e+02	0	0
8	116600001	116700000	9.938413e+02	0	0
8	116700001	116800000	9.833591e+02	0	0
8	116800001	116900000	9.678012e+02	0	0
8	116900001	117000000	9.691446e+02	0	0
8	117000001	117100000	9.519211e+02	1	0
8	117100001	117200000	9.309846e+02	1	0
8	117200001	117300000	8.966624e+02	1	0
8	117300001	117400000	8.090925e+02	1	0
8	117400001	117500000	7.092396e+02	1	0
8	117500001	117600000	6.116536e+02	1	0
8	117600001	117700000	5.540176e+02	1	0
8	117700001	117800000	5.284786e+02	0	0
8	117800001	117900000	4.780628e+02	0	0
8	117900001	118000000	4.674363e+02	0	1
8	118000001	118100000	5.543676e+02	0	1
8	118100001	118200000	6.474707e+02	0	1
8	118200001	118300000	7.099683e+02	0	1
8	118300001	118400000	7.551462e+02	0	0
8	118400001	118500000	7.621847e+02	0	0
8	118500001	118600000	7.399687e+02	0	0
8	118600001	118700000	7.028295e+02	1	0
8	118700001	118800000	6.714727e+02	1	0
8	118800001	118900000	6.391095e+02	1	0
8	118900001	119000000	6.009337e+02	0	0
8	119000001	119100000	5.619480e+02	0	0
8	119100001	119200000	5.433773e+02	0	0
8	119200001	119300000	5.602954e+02	0	0
8	119300001	119400000	6.003709e+02	0	1
8	119400001	119500000	6.473322e+02	0	1
8	119500001	119600000	7.001376e+02	0	1
8	119600001	119700000	7.145495e+02	0	1
8	119700001	119800000	7.022723e+02	0	1
8	119800001	119900000	7.196091e+02	0	1
8	119900001	120000000	7.727572e+02	0	1
8	120000001	120100000	8.317494e+02	0	0
8	120100001	120200000	8.756378e+02	0	0
8	120200001	120300000	8.781076e+02	0	0
8	120300001	120400000	8.522428e+02	1	0
8	120400001	120500000	7.968770e+02	1	0
8	120500001	120600000	7.276847e+02	1	0
8	120600001	120700000	6.814920e+02	0	0
8	120700001	120800000	6.799916e+02	0	0
8	120800001	120900000	6.971251e+02	0	0
8	120900001	121000000	7.113022e+02	0	1
8	121000001	121100000	7.427442e+02	0	1
8	121100001	121200000	8.035743e+02	0	1
8	121200001	121300000	8.490740e+02	0	0
8	121300001	121400000	8.811483e+02	0	0
8	121400001	121500000	8.970129e+02	0	0
8	121500001	121600000	8.899961e+02	0	0
8	121600001	121700000	8.651980e+02	0	0
8	121700001	121800000	8.661912e+02	0	0
8	121800001	121900000	8.942797e+02	0	1
8	121900001	122000000	9.376981e+02	0	1
8	122000001	122100000	9.775289e+02	0	1
8	122100001	122200000	1.014579e+03	0	1
8	122200001	122300000	1.063960e+03	0	0
8	122300001	122400000	1.096826e+03	0	0
8	122400001	122500000	1.081207e+03	0	0
8	122500001	122600000	1.055548e+03	0	0
8	122600001	122700000	1.057623e+03	0	0
8	122700001	122800000	1.058573e+03	0	0
8	122800001	122900000	1.042176e+03	0	0
8	122900001	123000000	1.028573e+03	1	0
8	123000001	123100000	1.003770e+03	1	0
8	123100001	123200000	9.711189e+02	1	0
8	123200001	123300000	9.095632e+02	1	0
8	123300001	123400000	8.387974e+02	1	0
8	123400001	123500000	7.487577e+02	1	0
8	123500001	123600000	6.304444e+02	1	0
8	123600001	123700000	5.116534e+02	1	0
8	123700001	123800000	4.220721e+02	1	0
8	123800001	123900000	3.488881e+02	1	0
8	123900001	124000000	3.253801e+02	1	0
8	124000001	124100000	3.409000e+02	0	0
8	124100001	124200000	3.274798e+02	0	0
8	124200001	124300000	3.044754e+02	0	0
8	124300001	124400000	3.065007e+02	0	0
8	124400001	124500000	3.428350e+02	0	1
8	124500001	124600000	3.402030e+02	0	1
8	124600001	124700000	3.426170e+02	0	1
8	124700001	124800000	4.185464e+02	0	1
8	124800001	124900000	5.304839e+02	0	1
8	124900001	125000000	5.688356e+02	0	0
8	125000001	125100000	5.619961e+02	0	0
8	125100001	125200000	5.341201e+02	1	0
8	125200001	125300000	4.795881e+02	1	0
8	125300001	125400000	4.161991e+02	1	0
8	125400001	125500000	3.849640e+02	0	0
8	125500001	125600000	3.687327e+02	0	0
8	125600001	125700000	3.484517e+02	0	0
8	125700001	125800000	3.537607e+02	0	0
8	125800001	125900000	3.916969e+02	0	0
8	125900001	126000000	4.098829e+02	0	0
8	126000001	126100000	4.260833e+02	0	0
8	126100001	126200000	4.539635e+02	0	0
8	126200001	126300000	4.409888e+02	0	0
8	126300001	126400000	3.950268e+02	0	0
8	126400001	126500000	3.621331e+02	0	0
8	126500001	126600000	3.613506e+02	0	0
8	126600001	126700000	3.815694e+02	0	0
8	126700001	126800000	4.009993e+02	0	1
8	126800001	126900000	4.234375e+02	0	1
8	126900001	127000000	4.874050e+02	0	1
8	127000001	127100000	5.692289e+02	0	1
8	127100001	127200000	6.527605e+02	0	1
8	127200001	127300000	7.128436e+02	0	0
8	127300001	127400000	7.551935e+02	0	0
8	127400001	127500000	7.536644e+02	1	0
8	127500001	127600000	7.016253e+02	1	0
8	127600001	127700000	6.072971e+02	1	0
8	127700001	127800000	5.083170e+02	1	0
8	127800001	127900000	4.215728e+02	1	0
8	127900001	128000000	3.329681e+02	1	0
8	128000001	128100000	2.509531e+02	1	0
8	128100001	128200000	2.141415e+02	0	0
8	128200001	128300000	2.388060e+02	0	0
8	128300001	128400000	2.504261e+02	0	0
8	128400001	128500000	2.460453e+02	0	0
8	128500001	128600000	2.377817e+02	0	0
8	128600001	128700000	2.094842e+02	0	0
