chr	start	end	txplus	txminus
12	104591633	104591716	1	0
12	104802553	104958744	0	1
12	104851824	104851918	1	0
12	104858838	104871765	1	0
12	104976749	104978027	0	1
12	104986316	105074197	1	0
12	105019790	105107643	0	1
12	105107324	105169130	1	0
12	105173297	105236203	0	1
12	105235290	105396097	1	0
12	105236338	105243173	1	0
12	105304867	105327017	0	1
12	105699168	105703520	0	1
12	105704203	105744062	1	0
12	106015897	106017006	1	0
12	106050961	106058254	0	1
12	106063340	106140033	0	1
12	106103163	106106165	1	0
12	106170004	106172437	1	0
12	106237881	106304279	0	1
12	106245613	106246956	0	1
12	106250759	106252786	1	0
12	106282927	106282989	0	1
12	106301929	106347003	1	0
12	106357748	106510198	1	0
12	106495958	106774926	0	1
12	106582907	106762803	1	0
12	106678583	106684707	0	1
12	106714924	106733066	0	1
12	106774621	106889316	1	0
12	106867177	106871505	0	1
12	106901283	106901984	0	1
12	106910757	106911109	1	0
12	106954029	106955497	0	1
12	106955719	106978778	1	0
12	106977277	106987160	0	1
12	106991364	107093549	0	1
12	107093298	107123314	1	0
12	107219764	107223576	0	1
12	107271394	107271846	1	0
12	107318421	107659642	1	0
12	107374747	107374827	1	0
12	107486511	107486635	0	1
12	107610034	107617721	0	1
12	107650789	107650892	1	0
12	107685799	107713162	1	0
12	107719599	107720133	1	0
12	107732871	107761272	0	1
12	107736555	107759968	1	0
12	107774385	107776644	1	0
12	107809483	107864562	0	1
12	107880581	107883386	1	0
12	107887730	107889886	1	0
12	107899638	107899815	1	0
12	107903270	107903948	0	1
12	107910403	107912620	0	1
12	108129288	108250537	1	0
12	108281103	108282235	0	1
12	108288044	108339317	0	1
12	108434130	108515023	0	1
12	108515277	108525837	1	0
12	108522214	108561400	0	1
12	108532074	108539738	1	0
12	108562601	108569384	1	0
12	108589851	108598320	0	1
12	108622277	108633959	0	1
12	108628668	108642349	1	0
12	108635810	108635870	1	0
12	108645109	108731596	0	1
12	108668448	108668508	1	0
12	108738484	108738604	1	0
12	108778144	108778271	0	1
12	108778191	108857590	0	1
12	108778912	108779166	1	0
12	108833721	108834384	0	1
12	108836908	108837006	0	1
12	108858932	108901043	1	0
12	108907741	109021068	0	1
12	108926435	108926541	0	1
12	109020833	109021240	0	1
12	109023089	109088023	1	0
12	109052350	109053952	0	1
12	109059986	109060100	1	0
12	109088188	109093488	0	1
12	109097597	109110992	1	0
12	109111218	109125594	1	0
12	109116595	109268226	1	0
12	109277978	109309284	0	1
12	109347903	109455523	1	0
12	109354083	109359488	0	1
12	109445410	109447497	0	1
12	109448655	109477359	0	1
12	109477402	109536705	1	0
12	109553715	109573580	0	1
12	109567975	109568115	0	1
12	109573255	109598125	1	0
12	109662863	109663183	0	1
12	109713825	109770495	1	0
12	109734166	109773508	0	1
12	109783085	109833401	0	1
12	109833348	109833436	1	0
12	109850945	109880541	0	1
12	109859767	109860420	0	1
12	109866214	109866509	0	1
12	109880676	109888467	1	0
12	109900274	109983841	1	0
12	109929802	109996389	0	1
12	109948389	109949029	1	0
12	109997419	109999127	0	1
12	109999186	110039763	1	0
12	110027028	110073634	0	1
12	110032245	110032803	1	0
12	110049360	110073686	0	1
12	110056916	110057275	0	1
12	110124335	110218793	1	0
12	110280756	110351093	1	0
12	110360452	110360746	0	1
12	110372900	110403730	0	1
12	110429959	110430282	0	1
12	110434823	110450337	0	1
12	110452486	110469268	0	1
12	110460988	110461362	1	0
12	110468781	110490385	1	0
12	110491083	110502111	0	1
12	110496352	110496421	0	1
12	110501614	110503441	1	0
12	110501655	110532086	1	0
12	110533245	110583318	0	1
12	110614027	110649430	1	0
12	110625645	110625917	0	1
12	110627841	110704950	0	1
12	110719680	110742939	0	1
12	110744549	110746206	1	0
12	110831779	110845963	1	0
12	110841538	110842387	0	1
12	110846769	110907535	1	0
12	110910819	110921443	0	1
12	110934590	110959093	1	0
12	110951683	110957820	0	1
12	111034165	111350554	1	0
12	111304142	111304209	1	0
12	111339527	111339621	1	0
12	111360651	111369121	0	1
12	111369261	111403310	1	0
12	111381867	111385638	1	0
12	111405923	111451623	1	0
12	111443485	111599676	0	1
12	111564821	111564883	0	1
12	111581379	111581773	1	0
12	111599498	111600256	1	0
12	111642146	111685956	0	1
12	111669852	111670362	0	1
12	111686053	111757107	1	0
12	111766887	111817532	1	0
12	111799834	111799905	1	0
12	111839764	111842902	0	1
12	111842228	111902222	1	0
12	111879338	111880249	0	1
12	111899263	111901391	1	0
12	111927018	111929017	1	0
12	111931282	112013185	0	1
12	111992996	111993875	1	0
12	112000739	112000985	0	1
12	112013348	112023449	1	0
12	112018804	112019430	0	1
12	112026689	112108796	0	1
12	112037599	112037715	0	1
12	112063909	112065755	1	0
12	112069104	112069209	1	0
12	112125545	112153604	1	0
12	112149360	112149472	1	0
12	112160188	112382439	0	1
12	112163258	112163321	0	1
12	112256800	112259091	1	0
12	112267077	112267394	1	0
12	112301870	112302663	0	1
12	112321759	112323089	1	0
12	112405199	112418838	0	1
12	112418351	112509918	1	0
12	112570380	112898881	1	0
12	112695034	112695176	0	1
12	112906783	112933222	1	0
12	112907628	113017751	0	1
12	112938444	112973251	1	0
12	112978395	113011723	1	0
12	113015607	113016098	1	0
12	113054062	113054435	1	0
12	113056709	113098028	1	0
12	113098819	113136239	0	1
12	113149858	113159276	1	0
12	113156763	113156861	0	1
12	113157174	113185479	0	1
12	113159113	113159177	0	1
12	113178423	113178519	0	1
12	113185526	113192368	1	0
12	113185624	113192161	0	1
12	113195441	113221094	0	1
12	113221050	113298585	1	0
12	113249466	113250042	1	0
12	113291523	113291608	1	0
12	113298759	113359493	0	1
12	113358566	113391629	1	0
12	113392445	113426301	0	1
12	113422380	113438276	1	0
12	113462033	113472280	0	1
12	113472003	113480624	1	0
12	113583886	113773726	0	1
12	113789542	113789807	0	1
12	113816738	113966325	0	1
12	113863402	113871597	1	0
12	113932569	113937255	1	0
12	114077133	114079902	1	0
12	114080381	114113489	1	0
12	114097682	114098223	1	0
12	114104542	114105931	1	0
12	114238970	114241770	0	1
12	114353911	114408442	0	1
12	114408173	114412831	1	0
12	114504876	114505187	0	1
12	114548854	114549852	1	0
12	114588194	114588802	1	0
12	114621761	114622922	1	0
12	114657949	114658062	0	1
12	114670255	114684175	0	1
12	114682292	114767989	1	0
12	114733757	114735244	0	1
12	114737704	114737798	1	0
12	114768674	114771851	1	0
12	114894632	114898529	0	1
12	114929757	114929935	0	1
12	115077325	115080153	1	0
12	115263170	115270596	1	0
12	115299588	115300708	0	1
12	115318657	115320405	0	1
12	115332146	115332566	0	1
12	115363012	115364745	1	0
12	115569394	115581739	1	0
12	115582061	115639734	0	1
12	115592604	115592983	0	1
12	115717725	115718013	1	0
12	115755262	115799936	1	0
12	115810359	115886137	0	1
12	115852648	115852718	0	1
12	115878748	115885967	1	0
12	115953872	116277719	0	1
12	115961187	115962733	1	0
12	116082570	116082676	1	0
12	116148560	116148654	0	1
12	116169045	116169258	1	0
12	116174502	116181295	0	1
12	116357578	116359096	0	1
12	116368764	116389471	1	0
12	116428252	116428318	0	1
12	116482073	116521047	1	0
12	116533422	116536513	1	0
12	116548105	116576606	1	0
12	116580974	116583672	1	0
12	116599270	116603585	1	0
12	116661582	116698065	1	0
12	116698336	116703130	1	0
12	116710171	116738070	0	1
12	116738178	116853631	1	0
12	116755395	116755874	0	1
12	116782105	116782208	1	0
12	116801023	116801477	1	0
12	116856144	116881441	0	1
12	116908312	116908627	1	0
12	116910950	117031148	1	0
12	116948738	116951422	0	1
12	116977442	116987337	0	1
12	117002463	117003152	1	0
12	117038923	117099479	0	1
12	117099481	117142091	1	0
12	117141988	117190531	0	1
12	117208142	117452170	0	1
12	117245551	117246164	0	1
12	117453012	117456986	1	0
12	117453012	117968990	0	1
12	117889454	117891008	1	0
12	118013588	118033130	1	0
12	118024817	118025518	0	1
12	118032694	118062430	0	1
12	118037869	118038081	1	0
12	118063593	118136026	0	1
12	118066398	118066725	1	0
12	118136124	118145584	1	0
12	118149801	118372907	0	1
12	118246084	118246962	1	0
12	118375350	118376275	0	1
12	118376555	118418033	1	0
12	118428281	118428870	1	0
12	118430147	118430699	1	0
12	118645315	118648724	0	1
12	118737964	118738511	0	1
12	118758217	118761739	0	1
12	118773031	118775137	0	1
12	118782926	118833536	0	1
12	118829681	118829805	1	0
12	118849354	118908930	0	1
12	118888434	118888564	0	1
12	118981541	119163051	1	0
12	118988010	118989594	0	1
12	118993857	118994159	1	0
12	119031039	119116961	0	1
12	119174065	119176484	0	1
12	119178931	119221131	1	0
12	119182048	119183259	0	1
12	119194850	119195394	1	0
12	119225834	119259017	0	1
12	119283825	119303380	0	1
12	119334712	119541040	1	0
12	119361247	119668079	0	1
12	119593774	119643075	1	0
12	119631090	119631386	0	1
12	119667864	119681624	1	0
12	119685791	119877320	0	1
12	119699768	119701011	1	0
12	119713634	119713724	0	1
12	119959424	119959754	1	0
12	119989869	120094494	1	0
12	120018900	120019261	1	0
12	120057035	120057180	1	0
12	120095099	120117502	0	1
12	120116907	120119000	1	0
12	120127202	120194715	0	1
12	120155434	120155499	0	1
12	120196699	120201235	0	1
12	120201291	120213231	1	0
12	120210439	120265771	0	1
12	120218070	120222668	1	0
12	120224744	120225421	1	0
12	120247460	120247791	1	0
12	120282303	120282716	1	0
12	120291763	120291903	0	1
12	120293097	120293237	0	1
12	120302316	120313249	1	0
12	120313238	120313341	0	1
12	120322115	120327779	0	1
12	120341330	120369164	0	1
12	120369440	120371688	1	0
12	120389502	120395995	1	0
12	120438113	120440730	1	0
12	120443964	120446384	0	1
12	120446444	120463749	1	0
12	120450437	120450803	0	1
12	120461672	120469748	0	1
12	120469850	120498493	1	0
12	120488079	120495946	0	1
12	120500735	120501090	0	1
12	120503279	120534434	0	1
12	120504571	120504659	0	1
12	120522664	120523443	0	1
12	120533480	120577588	1	0
12	120578764	120581402	0	1
12	120594015	120594548	0	1
12	120628830	120641591	0	1
12	120640552	120667324	1	0
12	120687149	120701859	1	0
12	120697124	120699541	0	1
12	120703867	120704282	1	0
12	120709112	120709523	1	0
12	120710458	120723640	1	0
12	120721507	120723639	0	1
12	120723193	120723266	1	0
12	120725826	120740008	1	0
12	120740470	120761592	0	1
12	120762510	120904358	0	1
12	120845110	120845647	0	1
12	120904702	120907937	1	0
12	120914400	120915123	1	0
12	120916745	120917236	1	0
12	120941728	120980965	0	1
12	120978543	121002512	1	0
12	121000486	121016502	0	1
12	121019111	121039242	0	1
12	121053732	121059670	0	1
12	121079842	121080124	1	0
12	121096027	121096429	0	1
12	121107043	121107174	1	0
12	121107220	121107490	1	0
12	121132819	121188032	1	0
12	121177919	121191477	0	1
12	121190868	121191518	1	0
12	121209857	121234106	1	0
12	121237675	121298308	0	1
12	121308245	121399896	0	1
12	121391962	121399859	1	0
12	121400041	121430623	1	0
12	121429096	121581023	0	1
12	121444273	121444352	0	1
12	121580792	121593504	1	0
12	121604902	121605012	1	0
12	121626550	121642677	1	0
12	121648742	121672631	0	1
12	121687187	121689380	1	0
12	121712752	121783001	1	0
12	121777754	121803403	0	1
12	121795267	121803906	0	1
12	121797511	121801972	1	0
12	121800797	121803403	1	0
12	121804180	121832584	1	0
12	121839527	121863596	0	1
12	121856259	121857059	1	0
12	121874193	121874337	1	0
12	121887540	121888643	0	1
12	121888732	121918297	1	0
12	121897583	121897826	0	1
12	121908103	121908163	1	0
12	121918592	122003927	1	0
12	122007434	122020063	0	1
12	122019422	122062044	1	0
12	122063306	122068616	1	0
12	122078756	122147344	1	0
12	122167738	122203471	1	0
12	122172029	122174221	0	1
12	122203681	122208952	1	0
12	122207663	122227534	0	1
12	122207668	122226052	0	1
12	122229564	122266494	0	1
12	122271432	122422632	0	1
12	122364782	122365632	1	0
12	122395542	122400857	1	0
12	122471599	122501073	0	1
12	122492113	122492241	0	1
12	122501187	122501641	1	0
12	122503454	122527000	0	1
12	122527246	122626396	1	0
12	122563735	122563762	0	1
12	122634130	122634673	1	0
12	122687125	122715979	1	0
12	122701293	122703357	0	1
12	122714756	122716811	0	1
12	122726076	122730844	0	1
12	122749481	122749586	0	1
12	122752824	122771064	1	0
12	122768099	122768200	1	0
12	122774526	122827528	1	0
12	122835457	122862961	1	0
12	122865330	122896127	0	1
12	122865335	122867021	1	0
12	122870059	122888720	0	1
12	122920951	122981649	0	1
12	122974580	122980043	1	0
12	122980060	122982913	1	0
12	122983480	123150015	0	1
12	123010667	123010728	0	1
12	123081384	123084744	1	0
12	123087256	123092821	0	1
12	123152320	123244014	0	1
12	123152324	123153377	0	1
12	123233436	123257960	1	0
12	123250112	123272334	0	1
12	123262060	123262402	1	0
12	123282916	123283034	0	1
12	123289109	123364847	0	1
12	123348999	123349100	0	1
12	123363868	123366113	1	0
12	123364764	123364843	0	1
12	123383773	123409353	1	0
12	123410683	123436717	0	1
12	123441517	123441852	0	1
12	123458088	123473154	1	0
12	123470054	123533719	0	1
12	123515275	123515513	0	1
12	123519390	123519856	0	1
12	123536409	123536534	1	0
12	123575891	123585115	0	1
12	123584533	123598582	1	0
12	123602099	123620943	1	0
12	123616708	123616840	1	0
12	123620406	123633766	0	1
12	123633739	123662604	1	0
12	123649068	123650485	1	0
12	123655528	123656128	1	0
12	123671113	123708399	1	0
12	123707602	123708386	0	1
12	123712353	123761755	1	0
12	123713408	123723169	0	1
12	123721246	123721639	0	1
12	123754246	123754794	0	1
12	123762188	123935720	1	0
12	123918660	123972831	0	1
12	123925461	123934984	0	1
12	123960717	123961244	0	1
12	123962555	123962817	0	1
12	123966077	123966629	0	1
12	123968023	123968579	0	1
12	123969990	123970344	0	1
12	123971457	123971714	0	1
12	123971845	124015439	1	0
12	123973245	124316024	1	0
12	124005871	124006225	0	1
12	124085761	124088598	1	0
12	124206228	124209018	1	0
12	124324415	124567464	0	1
12	124337181	124337242	0	1
12	124383381	124383510	1	0
12	124513222	124516798	1	0
12	124529722	124530228	0	1
12	124537844	124539677	1	0
12	124542503	124542873	1	0
12	124555905	124556432	1	0
12	124561869	124562283	1	0
12	124593181	124593691	0	1
12	124622290	124623069	0	1
12	124623391	124623987	1	0
12	124637999	124638444	0	1
12	124725524	124725934	1	0
12	124776856	124882668	0	1
12	124786783	124808790	1	0
12	124901512	124901611	1	0
12	124911604	124917368	0	1
12	124915547	124915659	1	0
12	124935455	124935895	0	1
12	124946826	124989131	0	1
12	124993645	125031231	1	0
12	125025434	125027410	0	1
12	125056359	125056581	0	1
12	125065434	125143316	1	0
12	125138245	125141711	1	0
12	125150058	125151394	1	0
12	125159331	125160397	0	1
12	125160525	125164918	1	0
12	125186836	125662377	1	0
12	125300936	125301917	1	0
12	125808668	125809808	1	0
12	125858132	125880724	1	0
12	125858862	125861119	1	0
12	125900421	125901483	0	1
12	125958688	125983665	0	1
12	125983702	126043485	1	0
12	126094112	126177632	1	0
12	126106459	126107047	0	1
12	126130166	126130865	0	1
12	126141952	126142377	1	0
12	126165730	126191406	0	1
12	126191151	126434227	1	0
12	126400792	126405528	0	1
12	126438837	126472790	1	0
12	126458462	126458792	0	1
12	126510910	126511711	0	1
12	126524248	126524626	1	0
12	126610034	126690318	0	1
12	126616344	126616554	0	1
12	126628172	126690322	0	1
12	126675895	126676243	0	1
12	126677262	126677806	1	0
12	126688341	126720333	1	0
12	126723412	126749027	1	0
12	126729787	126772519	0	1
12	126864465	126865422	1	0
12	126869010	126874725	0	1
12	126874804	126888718	1	0
12	126912034	126912322	1	0
12	126915199	127060565	0	1
12	127130005	127207706	1	0
12	127142029	127146532	0	1
12	127146535	127151330	1	0
12	127147149	127150081	1	0
12	127149955	127161259	0	1
12	127274265	127284328	0	1
12	127317709	127319986	0	1
12	127321355	127321529	1	0
12	127324152	127340109	0	1
12	127344258	127344402	0	1
12	127372243	127372669	1	0
12	127451346	127455634	0	1
12	127462507	127463197	1	0
12	127484243	127486675	1	0
12	127486938	127533242	1	0
12	127563908	127590930	1	0
12	127598168	127599715	1	0
12	127619336	127619447	0	1
12	127624153	127626267	1	0
12	127631248	127636488	0	1
12	127726339	127732171	0	1
12	127758832	127821183	0	1
12	127825938	127826286	0	1
12	127876999	127877516	0	1
12	127881616	127898645	1	0
12	127914707	127960028	1	0
12	127933689	127983854	0	1
12	128023788	128027166	0	1
12	128052122	128068361	0	1
12	128086621	128118656	0	1
12	128116730	128123103	1	0
12	128187225	128191495	0	1
12	128244506	128244573	1	0
12	128267403	128707915	1	0
12	128288159	128289056	1	0
12	128294092	128294178	1	0
12	128399978	128404814	1	0
12	128437778	128439206	0	1
12	128793194	128823958	0	1
12	128813186	128814750	0	1
12	128826836	128827579	1	0
12	128853427	128984968	1	0
12	128944274	128945203	0	1
12	129013336	129016663	1	0
12	129071725	129904025	0	1
12	129109693	129113294	1	0
12	129170092	129170238	0	1
12	129208601	129212662	1	0
12	129262345	129262824	1	0
12	129521303	129522763	0	1
12	129622929	129625366	1	0
12	129681427	129698227	0	1
12	129696599	129700122	1	0
12	129839928	129840522	0	1
12	129852208	129854944	0	1
12	130024493	130044956	0	1
12	130032928	130045057	0	1
12	130047132	130048376	1	0
12	130070325	130072685	1	0
12	130121925	130122974	0	1
12	130138693	130140768	1	0
12	130144315	130162256	0	1
12	130144954	130145691	1	0
12	130162459	130165740	1	0
12	130216807	130217157	0	1
12	130249679	130266725	1	0
12	130337887	130372637	1	0
12	130350996	130351707	0	1
12	130383364	130383890	1	0
12	130396137	130716281	0	1
12	130419535	130421019	0	1
12	130425004	130430661	1	0
12	130465008	130466315	0	1
12	130651342	130669233	1	0
12	130775694	130776546	0	1
12	130789600	130839266	0	1
12	130810606	130812438	1	0
12	130810821	130812622	0	1
12	130869736	130869837	0	1
12	130872037	130877678	1	0
12	130906838	130906949	1	0
12	130953907	131141469	1	0
12	130956384	130958031	0	1
12	130962175	130963028	1	0
12	130976786	130978812	1	0
12	130977562	130978768	1	0
12	130980667	130981367	0	1
12	130988312	130990028	0	1
12	130990138	130993976	0	1
12	131022769	131024741	0	1
12	131025561	131028060	0	1
12	131029110	131035487	0	1
12	131165011	131232940	1	0
12	131235511	131237523	1	0
12	131292068	131293176	0	1
12	131295522	131298218	1	0
12	131296110	131297972	0	1
12	131299640	131299751	0	1
12	131310045	131312811	0	1
12	131347470	131367555	1	0
12	131350844	131371721	0	1
12	131366660	131371059	1	0
12	131436447	131436960	1	0
12	131447337	131455436	0	1
12	131457018	131458324	1	0
12	131462853	131529894	0	1
12	131478844	131483034	0	1
12	131596857	131597115	0	1
12	131620178	131620765	0	1
12	131621891	131623203	0	1
12	131639396	131661823	0	1
12	131644172	131645651	1	0
12	131645918	131646444	1	0
12	131661063	131661174	1	0
12	131662596	131664704	1	0
12	131667492	131668246	1	0
12	131711089	131799737	1	0
12	131756966	131758047	0	1
12	131801315	131801434	0	1
12	131815263	131815368	0	1
12	131828393	131851783	1	0
12	131857420	131864538	1	0
12	131894622	131923150	1	0
12	131896500	131898239	1	0
12	131924736	131929351	0	1
12	131929200	131945896	1	0
12	131934642	131934928	1	0
12	131949942	132080460	1	0
12	132031224	132031359	1	0
12	132077803	132080460	0	1
12	132083540	132083779	0	1
12	132084283	132131639	1	0
12	132100013	132100820	0	1
12	132126461	132126764	0	1
12	132136594	132144319	0	1
12	132144457	132152468	1	0
12	132169823	132170043	1	0
12	132186735	132189695	0	1
12	132190213	132190997	1	0
12	132196372	132329589	0	1
12	132200436	132201287	1	0
12	132275391	132278329	1	0
12	132277349	132280900	1	0
12	132279256	132280900	0	1
12	132282814	132284606	1	0
12	132329850	132331575	1	0
12	132332005	132332432	1	0
12	132344477	132345352	1	0
12	132351855	132352322	1	0
12	132360734	132361198	1	0
12	132362810	132363348	1	0
12	132424504	132425208	0	1
12	132457160	132460024	1	0
12	132462242	132462856	1	0
12	132489551	132585188	1	0
12	132550729	132554947	1	0
12	132565071	132566425	1	0
12	132581997	132582061	1	0
12	132593031	132593698	0	1
12	132603150	132610582	0	1
12	132618776	132622388	1	0
12	132621999	132622973	0	1
12	132623762	132687376	0	1
12	132687587	132704985	1	0
12	132710819	132722734	1	0
12	132723945	132724057	0	1
12	132725503	132761832	0	1
12	132745156	132745729	1	0
12	132768914	132829078	0	1
12	132825701	132826184	1	0
12	132832357	132956304	0	1
12	132835374	132835500	0	1
12	132865855	132867958	0	1
12	132887842	132888583	1	0
12	132899984	132900368	1	0
12	132911470	132914732	1	0
12	132918306	132956306	0	1
12	132972338	132972890	0	1
12	132986365	133032952	1	0
12	132995190	132995302	0	1
12	133030389	133037222	0	1
12	133033503	133033956	1	0
12	133037292	133063304	1	0
12	133073516	133073983	0	1
12	133077762	133078392	0	1
12	133079838	133107544	1	0
12	133106817	133130473	0	1
12	133115692	133122340	1	0
12	133125479	133125952	1	0
12	133130575	133159465	1	0
12	133181409	133214832	1	0
12	133217210	133217675	0	1
12	133218312	133235877	0	1
12	133238335	133238438	0	1
12	133238455	133238549	1	0
13	18174010	18178465	0	1
13	18195297	18232024	1	0
13	18206570	18207466	0	1
13	18248913	18249035	0	1
13	18253526	18270822	0	1
13	18279320	18309934	0	1
13	18297554	18298733	1	0
13	18331933	18348596	1	0
13	18408806	18431605	1	0
13	18418526	18418632	1	0
13	18467172	18485448	0	1
13	18491904	18492419	1	0
13	18538880	18551214	1	0
13	18609132	18609702	1	0
13	18610298	18611675	0	1
13	18665235	18667221	1	0
13	18672827	18676163	1	0
13	18680494	18681700	1	0
13	18697003	18697507	1	0
13	18724415	18724904	0	1
13	18726706	18727414	1	0
13	18734080	18734896	1	0
13	18741730	18742718	0	1
13	18807279	18808018	0	1
13	18809830	18810048	1	0
13	18816718	18871967	0	1
13	18837768	18838098	0	1
13	18869185	18869291	0	1
13	18880054	18880157	1	0
13	18892260	18895230	0	1
13	18905419	18935554	1	0
13	18921888	18944284	0	1
13	18946755	19062718	0	1
13	19008259	19026802	1	0
13	19015487	19019336	0	1
13	19026001	19032626	0	1
13	19027837	19028701	1	0
13	19074038	19118315	0	1
13	19088487	19088581	1	0
13	19126399	19139611	1	0
13	19151554	19152307	0	1
13	19152567	19171194	0	1
13	19172773	19172925	1	0
13	19173772	19181824	0	1
13	19182038	19187618	1	0
13	19201637	19227432	0	1
13	19262797	19344973	0	1
13	19304593	19305625	0	1
13	19345049	19346749	1	0
13	19349137	19407962	1	0
13	19382454	19383072	1	0
13	19408042	19409529	0	1
13	19411231	19416188	1	0
13	19422877	19536762	0	1
13	19458398	19458718	0	1
13	19552571	19570288	0	1
13	19560013	19561269	0	1
13	19561328	19588603	1	0
13	19563589	19564900	0	1
13	19633659	19673441	1	0
13	19674624	19675884	1	0
13	19674756	19783019	0	1
13	19736975	19737254	0	1
13	19818121	19818619	0	1
13	19823482	19863649	0	1
13	19841827	19843672	1	0
13	19863858	19865048	1	0
13	19958670	20091829	1	0
13	20070250	20072136	0	1
13	20092632	20094144	1	0
13	20102701	20103230	1	0
13	20138255	20161052	0	1
13	20178978	20179462	0	1
13	20181531	20181942	1	0
13	20187463	20192938	0	1
13	20194412	20196005	1	0
13	20221962	20232365	0	1
13	20403666	20525873	0	1
13	20433778	20433846	0	1
13	20564708	20567045	0	1
13	20567069	20691437	1	0
13	20607268	20608131	1	0
13	20612161	20612338	1	0
13	20699307	20703718	0	1
13	20702127	20723098	1	0
13	20712431	20714146	1	0
13	20728731	20773961	0	1
13	20747035	20748057	0	1
13	20768876	20769375	0	1
13	20777329	20903048	0	1
13	20921664	20923233	0	1
13	20938564	20949599	0	1
13	20956179	20956443	0	1
13	20961310	20962195	1	0
13	20973036	21061586	0	1
13	21005157	21018122	1	0
13	21038529	21038667	0	1
13	21094315	21094714	0	1
13	21103003	21104371	0	1
13	21126271	21126396	0	1
13	21139886	21139957	0	1
13	21140514	21149084	1	0
13	21153595	21176552	0	1
13	21176658	21179084	1	0
13	21216555	21216660	1	0
13	21224521	21235204	1	0
13	21260015	21295003	1	0
13	21287634	21287828	0	1
13	21298139	21306373	1	0
13	21302862	21348721	0	1
13	21319156	21320866	1	0
13	21358373	21359314	1	0
13	21369790	21369899	0	1
13	21372573	21459370	0	1
13	21376977	21377874	0	1
13	21483834	21484174	0	1
13	21492691	21604181	0	1
13	21530690	21531323	1	0
13	21551304	21551410	0	1
13	21628413	21629015	0	1
13	21671073	21704498	1	0
13	21790537	21790845	1	0
13	21872763	21878256	0	1
13	22040972	22276526	1	0
13	22099163	22099544	0	1
13	22113119	22113338	0	1
13	22589699	22593871	0	1
13	22696023	22696574	0	1
13	22704739	22706206	0	1
13	22803145	22803224	1	0
13	22803296	22803648	1	0
13	22837026	22837880	0	1
13	22850101	22850561	1	0
13	22859050	22916369	0	1
13	22897341	22898005	0	1
13	22915651	22916523	1	0
13	22918591	22924602	1	0
13	22931537	22931999	1	0
13	23134174	23134564	1	0
13	23152586	23152686	0	1
13	23169835	23170597	0	1
13	23180952	23325165	1	0
13	23217432	23217534	0	1
13	23243520	23247184	1	0
13	23267506	23269150	1	0
13	23328826	23433740	0	1
13	23373423	23374061	1	0
13	23418971	23428869	1	0
13	23465776	23487712	1	0
13	23498796	23502874	1	0
13	23570370	23676104	1	0
13	23730189	23889400	0	1
13	23765934	23766104	0	1
13	23888842	23897263	1	0
13	23891099	23897502	0	1
13	23939557	23946782	0	1
13	23954493	23970188	1	0
13	23979805	24307074	1	0
13	23979810	24035027	1	0
13	24122065	24123814	0	1
13	24162416	24162504	1	0
13	24252749	24254439	0	1
13	24307166	24322535	1	0
13	24315725	24321598	0	1
13	24323021	24323457	1	0
13	24328211	24329072	1	0
13	24331450	24337121	1	0
13	24400703	24401029	1	0
13	24408157	24597676	1	0
13	24420931	24512778	0	1
13	24517794	24530461	1	0
13	24539139	24541720	0	1
13	24566843	24570728	1	0
13	24611966	24613983	1	0
13	24680411	24712493	1	0
13	24703556	24703665	0	1
13	24704338	24704788	0	1
13	24723101	24738690	0	1
13	24742677	24746184	1	0
13	24747658	24755201	1	0
13	24750657	24752171	0	1
13	24764169	24879921	1	0
13	24882279	24922889	0	1
13	24924677	24968487	0	1
13	24933006	24936796	1	0
13	24943575	24944498	1	0
13	24988577	24988925	0	1
13	25017404	25017536	1	0
13	25017766	25017903	0	1
13	25095868	25099254	1	0
13	25141536	25141809	1	0
13	25161684	25172288	0	1
13	25168969	25190643	1	0
13	25172828	25180079	0	1
13	25190063	25190317	0	1
13	25193107	25210295	0	1
13	25206049	25206506	1	0
13	25246201	25288009	0	1
13	25300124	25301438	0	1
13	25301556	25349800	1	0
13	25365799	25366155	0	1
13	25371974	26025851	1	0
13	25517119	25517225	1	0
13	25863250	25863667	0	1
13	25944478	25944766	1	0
13	25950704	25950821	0	1
13	26044597	26052016	0	1
13	26052276	26053385	0	1
13	26094724	26154175	0	1
13	26117548	26118964	0	1
13	26132115	26222314	0	1
13	26222191	26222654	1	0
13	26229332	26229644	0	1
13	26234213	26237129	1	0
13	26254104	26405238	1	0
13	26359529	26359702	0	1
13	26488952	26496120	1	0
13	26557683	26688948	1	0
13	26576886	26577675	1	0
13	26606544	26641793	0	1
13	26685640	26698804	0	1
13	26755200	26760786	0	1
13	26905362	26905861	1	0
13	26965967	26991996	0	1
13	26977543	26977789	1	0
13	27017554	27017909	0	1
13	27066156	27171811	0	1
13	27077218	27077962	1	0
13	27162855	27169135	1	0
13	27172259	27182998	1	0
13	27178263	27251288	0	1
13	27236282	27250711	0	1
13	27251309	27256691	1	0
13	27255064	27255135	1	0
13	27255401	27255526	1	0
13	27270830	27275192	1	0
13	27343687	27343746	0	1
13	27373348	27374366	1	0
13	27402476	27402587	0	1
13	27424619	27435823	1	0
13	27435643	27450591	0	1
13	27488138	27488232	1	0
13	27545913	27620529	0	1
13	27620742	27744237	1	0
13	27667395	27680581	0	1
13	27696393	27697204	0	1
13	27792483	27794768	1	0
13	27819376	27917298	0	1
